編號,案類,發生日期,發生地點,發生場所一,發生場所二,發生場所三,嫌疑犯人數,毒品品項,數量（淨重）_克
4846,毒品,1080417,苗栗縣三灣鄉,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,2.68
4847,毒品,1080329,台北市文山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
4848,毒品,1080319,台南市安南區,公寓(三至五層建築物),    ,    ,1,安非他命,0
4849,毒品,1080214,台東縣鹿野鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4850,毒品,1080126,彰化縣員林市,便利商店,    ,    ,1,海洛因,0
4851,毒品,1071109,台東縣關山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4852,毒品,1080314,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4853,毒品,1080211,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4854,毒品,1071129,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4855,毒品,1080310,台南市安定區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4855,毒品,1080310,台南市安定區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4856,毒品,1080222,台南市新市區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4857,毒品,1080424,屏東縣東港鎮,河(中)海(堤)邊,    ,公廁,1,安非他命,0
4858,毒品,1080410,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.44
4859,毒品,1080317,高雄市岡山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4860,毒品,1080314,高雄市梓官區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4861,毒品,1080215,新北市新店區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
4862,毒品,1080225,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4862,毒品,1080225,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
4863,毒品,1071201,宜蘭縣員山鄉,透天厝,    ,    ,1,甲基安非他命,0
4864,毒品,1080407,屏東縣萬丹鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
4865,毒品,1080222,雲林縣褒忠鄉,透天厝,    ,    ,1,海洛因,0
4865,毒品,1080222,雲林縣褒忠鄉,透天厝,    ,    ,1,安非他命,0
4866,毒品,1080403,新竹市北區,出租公寓（套房）,    ,    ,1,安非他命,5.72
4866,毒品,1080403,新竹市北區,出租公寓（套房）,    ,    ,1,K(愷)他命(含液態),1.46
4867,毒品,1080222,雲林縣斗六市,透天厝,    ,    ,1,嗎啡,0
4868,毒品,1080402,新北市土城區,大廈(六層以上建築物),    ,    ,1,海洛因,2.89
4868,毒品,1080402,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,21
4869,毒品,1080304,新北市土城區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
4870,毒品,1080304,新北市土城區,大廈(六層以上建築物),    ,    ,1,安非他命,0
4871,毒品,1080310,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4872,毒品,1080105,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4873,毒品,1080227,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
4874,毒品,1080301,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4875,毒品,1080320,新北市鶯歌區,河(中)海(堤)邊,    ,    ,1,海洛因,0
4876,毒品,1080322,新北市三峽區,公寓(三至五層建築物),    ,房間（起居室）,1,海洛因,0
4876,毒品,1080322,新北市三峽區,公寓(三至五層建築物),    ,房間（起居室）,1,安非他命,0
4877,毒品,1080422,新北市三峽區,大廈(六層以上建築物),    ,房間（起居室）,2,安非他命,0
4877,毒品,1080422,新北市三峽區,大廈(六層以上建築物),    ,房間（起居室）,2,海洛因,0.4
4878,毒品,1071203,高雄市前鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4879,毒品,1080422,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,5.2
4880,毒品,1080216,金門縣金沙鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
4880,毒品,1080216,金門縣金沙鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4881,毒品,1080121,金門縣金湖鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
4881,毒品,1080121,金門縣金湖鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4882,毒品,1080402,桃園市觀音區,公路(省、縣、鄉、鎮道,    ,    ,1,MDMA（快樂丸）,118.32
4883,毒品,1080302,台中市清水區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4884,毒品,1080412,彰化縣員林市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
4885,毒品,1080420,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.4
4886,毒品,1080418,台中市北區,出租公寓（套房）,    ,    ,1,甲基安非他命,12.56
4887,毒品,1080417,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,5.42
4887,毒品,1080417,台中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.67
4888,毒品,1080424,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,94.09
4889,毒品,1080425,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
4890,毒品,1080324,新北市永和區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
4891,毒品,1080324,新北市永和區,大廈(六層以上建築物),    ,    ,1,海洛因,2.68
4891,毒品,1080324,新北市永和區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,10.02
4892,毒品,1080226,台中市大甲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4893,毒品,1080402,台中市潭子區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,97.8
4894,毒品,1080428,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4895,毒品,1080420,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4896,毒品,1080312,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
4897,毒品,1080429,桃園市桃園區,普通住宅(一、二層樓),    ,    ,4,安非他命,0.82
4897,毒品,1080429,桃園市桃園區,普通住宅(一、二層樓),    ,    ,4,安非他命,0.23
4897,毒品,1080429,桃園市桃園區,普通住宅(一、二層樓),    ,    ,4,海洛因,1.89
4897,毒品,1080429,桃園市桃園區,普通住宅(一、二層樓),    ,    ,4,安非他命,11.25
4898,毒品,1080420,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.05
4899,毒品,1071212,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0
4900,毒品,1080413,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,古柯鹼,1.07
4900,毒品,1080413,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,古柯鹼,0.55
4901,毒品,1080413,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,2.93
4901,毒品,1080413,台北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻,2.51
4902,毒品,1070625,台北市大安區,郵局,    ,    ,1,大麻,1.38
4903,毒品,1080406,台中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.35
4904,毒品,1080218,宜蘭縣蘇澳鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4905,毒品,1071204,台南市中西區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4906,毒品,1080210,台南市白河區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
4907,毒品,1070908,台北市松山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.3
4908,毒品,1080421,台南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4909,毒品,1080402,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,39.78
4910,毒品,1080310,宜蘭縣南澳鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
4910,毒品,1080310,宜蘭縣南澳鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4911,毒品,1080318,台北市大安區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
4912,毒品,1080416,台北市大安區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.1
4912,毒品,1080416,台北市大安區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.08
4912,毒品,1080416,台北市大安區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.3
4912,毒品,1080416,台北市大安區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.12
4913,毒品,1070811,新北市樹林區,汽車旅館,    ,    ,1,安非他命,0
4914,毒品,1080301,高雄市苓雅區,大廈(六層以上建築物),    ,    ,1,安非他命,0
4914,毒品,1080301,高雄市苓雅區,大廈(六層以上建築物),    ,    ,1,鴉片(阿片),0
4915,毒品,1080323,屏東縣高樹鄉,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
4916,毒品,1071201,新北市三重區,公寓(三至五層建築物),LINE,電腦網路,1,安非他命,0.01
4917,毒品,1080415,台南市東區,大廈(六層以上建築物),    ,    ,1,安非他命,0
4918,毒品,1080415,台中市后里區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.44
4919,毒品,1080227,雲林縣北港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4920,毒品,1071010,台北市內湖區,便利商店,    ,門口(出入口),1,海洛因,0
4921,毒品,1080307,雲林縣口湖鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4922,毒品,1080310,雲林縣北港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4923,毒品,1071114,新北市三重區,公寓(三至五層建築物),    ,房間（起居室）,1,大麻,0
4924,毒品,1080424,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,4-甲基甲基卡西酮(喵喵),52.5
4925,毒品,1080422,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,2.21
4926,毒品,1080423,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.7
4927,毒品,1080422,新北市八里區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.54
4928,毒品,1080418,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.67
4929,毒品,1071007,新北市蘆洲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4930,毒品,1071201,新北市五股區,公寓(三至五層建築物),    ,    ,1,安非他命,0
4931,毒品,1080320,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
4932,毒品,1080417,台中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.96
4933,毒品,1080324,屏東縣林邊鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
4934,毒品,1070727,基隆市信義區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4935,毒品,1080221,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4936,毒品,1080314,基隆市信義區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4937,毒品,1080314,基隆市信義區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4938,毒品,1080313,新北市永和區,大廈(六層以上建築物),    ,    ,1,安非他命,0
4939,毒品,1080408,新北市永和區,公寓(三至五層建築物),    ,    ,1,大麻,4
4940,毒品,1080227,新北市永和區,大廈(六層以上建築物),    ,其他共同附屬場所,1,甲基安非他命,0
4941,毒品,1080412,屏東縣萬巒鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,海洛因,0.19
4942,毒品,1080301,高雄市杉林區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4943,毒品,1080404,台北市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4944,毒品,1080110,台東縣鹿野鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4945,毒品,1071209,台東縣鹿野鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4946,毒品,1080101,台東縣關山鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4947,毒品,1080223,高雄市大寮區,透天厝,    ,房間（起居室）,1,安非他命,0
4948,毒品,1080401,高雄市大寮區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.75
4949,毒品,1080324,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4950,毒品,1080216,高雄市三民區,大廈(六層以上建築物),    ,    ,1,安非他命,0
4950,毒品,1080216,高雄市三民區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
4951,毒品,1080409,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.79
4952,毒品,1080409,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,5.06
4953,毒品,1080131,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
4954,毒品,1080311,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4954,毒品,1080311,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4955,毒品,1080409,高雄市楠梓區,普通住宅(一、二層樓),    ,    ,1,安非他命,12.96
4956,毒品,1080409,高雄市前鎮區,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
4957,毒品,1080306,高雄市前鎮區,公園,    ,    ,1,海洛因,0
4958,毒品,1071106,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0.36
4959,毒品,1080110,台東縣台東市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4960,毒品,1080421,台中市潭子區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
4961,毒品,1080313,台中市太平區,普通住宅(一、二層樓),    ,    ,2,安非他命,0
4962,毒品,1070306,台北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
4963,毒品,1080404,台北市士林區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4964,毒品,1080221,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4965,毒品,1070615,台南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4966,毒品,1080305,台南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4967,毒品,1080227,台中市南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4968,毒品,1080408,台南市新營區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.4
4968,毒品,1080408,台南市新營區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.6
4969,毒品,1080309,台南市柳營區,加油站,    ,    ,1,安非他命,0
4970,毒品,1080127,台南市新營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4971,毒品,1080307,南投縣國姓鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4972,毒品,1080316,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4973,毒品,1080220,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
4974,毒品,1080218,台南市柳營區,菜(果)園,    ,    ,1,安非他命,0
4975,毒品,1080114,台南市新營區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
4975,毒品,1080114,台南市新營區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4976,毒品,1080126,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4977,毒品,1080228,高雄市左營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4978,毒品,1071001,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
4978,毒品,1071001,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4979,毒品,1080302,嘉義縣水上鄉,工地、工寮,    ,    ,1,安非他命,0
4980,毒品,1080415,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.6
4981,毒品,1080301,嘉義縣水上鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4982,毒品,1080409,新北市三重區,大廈(六層以上建築物),    ,    ,1,海洛因,12.33
4982,毒品,1080409,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,0.61
4983,毒品,1070110,嘉義縣水上鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
4984,毒品,1080425,台北市內湖區,普通住宅(一、二層樓),    ,    ,1,大麻,0
4985,毒品,1080424,台北市內湖區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0.26
4986,毒品,1080424,台北市內湖區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,2.78
4987,毒品,1080424,台北市內湖區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0.48
4988,毒品,1080424,台北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4989,毒品,1080314,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.5
4990,毒品,1080319,台南市北區,透天厝,    ,    ,1,安非他命,0
4991,毒品,1080425,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
4991,毒品,1080425,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
4992,毒品,1080425,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.24
4993,毒品,1080211,高雄市茄萣區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
4994,毒品,1080101,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
4995,毒品,1080406,高雄市彌陀區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.32
4996,毒品,1080216,新北市汐止區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
4997,毒品,1080328,基隆市暖暖區,加油站,    ,公廁,1,鴉片(阿片),0
4998,毒品,1080201,新北市樹林區,汽車旅館,    ,    ,1,安非他命,0
4999,毒品,1080418,基隆市暖暖區,公寓(三至五層建築物),    ,    ,1,安非他命,3.1
4999,毒品,1080418,基隆市暖暖區,公寓(三至五層建築物),    ,    ,1,卡西酮,6.1
5000,毒品,1080412,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,大麻,1.7
5000,毒品,1080412,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,大麻,241.63
5001,毒品,1080411,台南市南區,機場,    ,    ,1,氯乙基卡西酮（Chloroethcathinone、CEC）,34.91
5002,毒品,1071214,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
5003,毒品,1071207,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
